NR,81892,CH,6990,11,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,2,3,Valenzano-Slough,08/27-12/11,TBA,
NR,80074,CH,6990,12,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,1,4,Luck,08/27-12/11,TBA,
NR,80067,CH,6990,14,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,2,3,Mazzoleni,08/27-12/11,TBA,
NR,81532,CH,6990,15,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,1,4,Tiwari,08/27-12/11,TBA,
NR,80073,CH,6990,16,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,3,2,Tanasova,08/27-12/11,TBA,
NR,81263,CH,6990,18,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,1,4,Liu,08/27-12/11,TBA,
NR,81338,CH,6990,20,1,1.000-9.000,Chemistry Doctoral Research,,TBA,5,0,5,Thompson,08/27-12/11,TBA,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
NR,83593,CEE,1000,0A,1,1,Civil Engineering,R,04:00 pm-04:50 pm,88,64,24,Mattila,08/27-12/11,15 0135,
NR,84355,CEE,1501,0A,1,1,Experiences in Environ. Engrg,T,04:00 pm-04:50 pm,60,57,3,Morse,08/27-12/11,15 0135,
NR,83595,CEE,3101,L01,1,0,Civil Engineering Materials,T,08:00 am-10:50 am,15,13,2,"You , Ma",08/27-12/11,14 B008,Lab/Course Fee: $178.00
C,83596,CEE,3101,L02,1,0,Civil Engineering Materials,R,11:00 am-01:50 pm,15,15,0,"You , Ma",08/27-12/11,14 B008,Lab/Course Fee: $178.00
C,83597,CEE,3101,L03,1,0,Civil Engineering Materials,R,02:00 pm-04:50 pm,15,15,0,"You , Ma",08/27-12/11,14 B008,Lab/Course Fee: $178.00
NR,83594,CEE,3101,R01,1,3,Civil Engineering Materials,MW,02:00 pm-02:50 pm,45,43,2,You,08/27-12/11,REMOTE,
NR,83598,CEE,3202,0A,1,3,Structural Analysis,MWF,09:00 am-09:50 am,60,39,21,Mohammadi Darestani,08/27-12/11,REMOTE,
C,83599,CEE,3331,0A,1,2,Professional Practice,TR,11:00 am-11:50 am,32,32,0,Mattila,08/27-12/11,15 0139,
C,83600,CEE,3331,0B,1,2,Professional Practice,TR,10:00 am-10:50 am,15,15,0,Mattila,08/27-12/11,15 0326,
C,85087,CEE,3331,0C,1,2,Professional Practice,TR,02:00 pm-02:50 pm,18,18,0,Mattila,08/27-12/11,07 0100,
NR,83601,CEE,3332,0A,1,3,Fund of Construction Engg,MWF,10:00 am-10:50 am,60,57,3,Mattila,08/27-12/11,REMOTE,
NR,83602,CEE,3401,R01,1,3,Transportation Engineering,MWF,09:00 am-09:50 am,40,28,12,Lautala,08/27-12/11,REMOTE,
NR,84911,CEE,3490,R01,1,1,Intro to Rail Transportation,T,04:00 pm-04:50 pm,20,8,12,Nelson,08/27-12/11,14 0204,
NR,83728,CEE,3501,R01,1,3,Env Engg Fundamentals,MWF,11:00 am-11:50 am,60,59,1,Seagren,08/27-12/11,REMOTE,
NR,83603,CEE,3620,0A,1OL,4,Water Resources Engineering,,TBA,64,50,14,Barkdoll,08/27-12/11,ONLINE,
NR,83604,CEE,3620,L01,1OL,0,Water Resources Engineering,,TBA,16,15,1,"Barkdoll , Larsen",08/27-12/11,ONLINE,
NR,83605,CEE,3620,L02,1OL,0,Water Resources Engineering,,TBA,16,15,1,"Barkdoll , Larsen",08/27-12/11,ONLINE,
NR,83606,CEE,3620,L03,1OL,0,Water Resources Engineering,,TBA,16,11,5,"Barkdoll , Larsen",08/27-12/11,ONLINE,
NR,83607,CEE,3620,L04,1OL,0,Water Resources Engineering,,TBA,16,9,7,"Barkdoll , Larsen",08/27-12/11,ONLINE,
NR,83608,CEE,3710,0A,1,3,Uncertainty Analysis,MWF,10:00 am-10:50 am,35,31,4,Webster,08/27-12/11,REMOTE,
C,83609,CEE,3810,0A,1,4,Soil Mechanics for Engineers,MWF,11:00 am-11:50 am,46,50,-4,Vitton,08/27-12/11,REMOTE,
C,83610,CEE,3810,L01,1,0,Soil Mechanics for Engineers,T,02:00 pm-04:50 pm,16,18,-2,"Vitton , Alger , Biniyaz",08/27-12/11,14 B003,Lab/Course Fee: $110.00
C,83611,CEE,3810,L02,1,0,Soil Mechanics for Engineers,T,11:00 am-01:50 pm,16,16,0,"Vitton , Alger , Biniyaz",08/27-12/11,14 B003,Lab/Course Fee: $110.00
C,83612,CEE,3810,L03,1,0,Soil Mechanics for Engineers,R,11:00 am-01:50 pm,16,16,0,"Vitton , Alger , Biniyaz",08/27-12/11,14 B003,Lab/Course Fee: $110.00
NR,83614,CEE,4020,0A,1,3,Computer Applications,MW,02:00 pm-03:15 pm,25,21,4,Samsami,08/27-12/11,14 0101,
NR,83616,CEE,4201,L01,1OL,0,Matrix Structural Analysis,,TBA,24,14,10,Dai,08/27-12/11,ONLINE,
NR,85011,CEE,4201,L02,1OL,0,Matrix Structural Analysis,,TBA,10,3,7,Dai,08/27-12/11,ONLINE,On Line Technology Fee $114.00
NR,83615,CEE,4201,R01,1OL,3,Matrix Structural Analysis,,TBA,24,14,10,Dai,08/27-12/11,ONLINE,
NR,85010,CEE,4201,R02,1OL,3,Matrix Structural Analysis,,TBA,10,3,7,Dai,08/27-12/11,ONLINE,
NR,83618,CEE,4223,L01,1,0,Steel Design I,T,02:00 pm-03:50 pm,40,38,2,Swartz,08/27-12/11,20 0120,
NR,83617,CEE,4223,R01,1,4,Steel Design I,MWF,01:00 pm-01:50 pm,40,38,2,Swartz,08/27-12/11,15 0329,
NR,83619,CEE,4401,R01,1,3,Pavement Design,MWF,01:00 pm-01:50 pm,26,22,4,Hiller,08/27-12/11,REMOTE,
NR,83620,CEE,4402,R01,1,3,Traffic Engineering,TR,11:00 am-12:15 pm,28,12,16,Nelson,08/27-12/11,14 0204,
NR,83621,CEE,4404,0A,1,3,Railroad Engineering,MW,03:30 pm-04:45 pm,20,10,10,Nelson,08/27-12/11,14 0214,
NR,83730,CEE,4501,L01,1,0,Env Engg Chemical Processes,T,02:00 pm-04:50 pm,15,14,1,Urban,08/27-12/11,100 0102,Lab/Course Fee: $189.00
C,83731,CEE,4501,L02,1,0,Env Engg Chemical Processes,T,11:00 am-01:50 pm,15,15,0,Urban,08/27-12/11,100 0102,Lab/Course Fee: $189.00
NR,83732,CEE,4501,L03,1,0,Env Engg Chemical Processes,T,08:00 am-10:50 am,15,14,1,Urban,08/27-12/11,100 0102,Lab/Course Fee: $189.00
NR,83729,CEE,4501,R01,1,4,Env Engg Chemical Processes,MWF,11:00 am-11:50 am,45,43,2,Urban,08/27-12/11,20 0403,
C,83733,CEE,4502,0A,1,3,Wastewater Trt. Prin. & Design,MWF,10:00 am-10:50 am,44,44,0,Becker,08/27-12/11,12 U115,
NR,83878,CEE,4504,R01,1,3,Air Quality Engg & Science,MWF,02:00 pm-02:50 pm,45,33,12,Wu,08/27-12/11,15 0328,
NR,83735,CEE,4505,L01,1,0,Surface Water Quality Engg,R,08:00 am-10:50 am,17,13,4,McDonald,08/27-12/11,REMOTE,
C,83736,CEE,4505,L02,1,0,Surface Water Quality Engg,R,11:00 am-01:50 pm,17,17,0,McDonald,08/27-12/11,REMOTE,
NR,83737,CEE,4505,L03,1,0,Surface Water Quality Engg,R,02:00 pm-04:50 pm,17,7,10,McDonald,08/27-12/11,REMOTE,
NR,83734,CEE,4505,R01,1,3,Surface Water Quality Engg,MW,09:00 am-09:50 am,51,37,14,McDonald,08/27-12/11,REMOTE,
NR,84728,CEE,4518,R01,1,3,Aquatic Biogeochemistry,MWF,01:00 pm-01:50 pm,6,2,4,Urban,08/27-12/11,15 0132,
NR,83623,CEE,4620,0A,1,3,River & Floodplain Hydraulics,MWF,01:00 pm-01:50 pm,20,12,8,Watkins,08/27-12/11,REMOTE,
NR,85068,CEE,4650,0A,1OL,3,Hydraulic Structures,,TBA,20,5,15,Barkdoll,08/27-12/11,ONLINE,
NR,83624,CEE,4820,0A,1,3,Foundation Engineering,TR,10:00 am-10:50 am,30,18,12,Liu,08/27-12/11,14 0101,
NR,84732,CEE,4820,L01,1,0,Foundation Engineering,T,11:00 am-11:50 am,30,18,12,Liu,08/27-12/11,14 0101,
NR,83626,CEE,4905,L01,1,0,Engineering Design Project,TR,09:00 am-09:50 am,48,16,32,Watkins,08/27-12/11,14 0214,Lab/Course Fee: $103.00
C,83628,CEE,4905,L02,1,0,Engineering Design Project,TR,09:00 am-09:50 am,15,18,-3,Watkins,08/27-12/11,14 0204,Lab/Course Fee: $103.00
C,83630,CEE,4905,L03,1,0,Engineering Design Project,TR,09:00 am-09:50 am,16,16,0,Dowden,08/27-12/11,20 0302,Lab/Course Fee: $103.00
NR,83625,CEE,4905,R01,1,3,Engineering Design Project,TR,08:00 am-08:50 am,48,16,32,Watkins,08/27-12/11,14 0214,
C,83627,CEE,4905,R02,1,3,Engineering Design Project,TR,08:00 am-08:50 am,15,18,-3,Watkins,08/27-12/11,14 0204,
C,83629,CEE,4905,R03,1,3,Engineering Design Project,TR,08:00 am-08:50 am,16,16,0,Dowden,08/27-12/11,20 0302,
NR,83633,CEE,4920,1,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Mattila,08/27-12/11,TBA,
NR,83634,CEE,4920,2,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,TBA,08/27-12/11,TBA,
NR,83635,CEE,4920,3,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Barkdoll,08/27-12/11,TBA,
NR,83636,CEE,4920,4,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Ahlborn,08/27-12/11,TBA,
NR,83637,CEE,4920,5,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Dai,08/27-12/11,TBA,
NR,83638,CEE,4920,6,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Bulleit,08/27-12/11,TBA,
NR,83639,CEE,4920,7,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,TBA,08/27-12/11,TBA,
NR,83640,CEE,4920,8,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Dowden,08/27-12/11,TBA,
NR,83641,CEE,4920,9,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Webster,08/27-12/11,TBA,
NR,83642,CEE,4920,10,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Mukherjee,08/27-12/11,TBA,
NR,83643,CEE,4920,11,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,TBA,08/27-12/11,TBA,
NR,83644,CEE,4920,12,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Swartz,08/27-12/11,TBA,
NR,83645,CEE,4920,13,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Vitton,08/27-12/11,TBA,
NR,83646,CEE,4920,14,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Watkins,08/27-12/11,TBA,
NR,83647,CEE,4920,15,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,You,08/27-12/11,TBA,
NR,83917,CEE,4920,16,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Morse,08/27-12/11,TBA,
NR,83648,CEE,4920,17,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Hiller,08/27-12/11,TBA,
NR,83649,CEE,4920,18,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Lautala,08/27-12/11,TBA,
NR,83650,CEE,4920,19,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Zhang,08/27-12/11,TBA,
NR,83651,CEE,4920,20,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Liu,08/27-12/11,TBA,
NR,83652,CEE,4920,21,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Nelson,08/27-12/11,TBA,
NR,83738,CEE,4930,1,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Morse,08/27-12/11,TBA,
NR,83739,CEE,4930,2,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Becker,08/27-12/11,TBA,
NR,83740,CEE,4930,3,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,McDonald,08/27-12/11,TBA,
NR,83741,CEE,4930,4,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83742,CEE,4930,5,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Minakata,08/27-12/11,TBA,
NR,83743,CEE,4930,6,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83744,CEE,4930,7,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Xue,08/27-12/11,TBA,
NR,83745,CEE,4930,8,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83746,CEE,4930,9,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,1,9,Perlinger,08/27-12/11,TBA,
NR,83747,CEE,4930,10,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Seagren,08/27-12/11,TBA,
NR,83748,CEE,4930,11,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Urban,08/27-12/11,TBA,
NR,83749,CEE,4930,12,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Wu,08/27-12/11,TBA,
NR,84727,CEE,5201,R01,1OL,3,Advanced Structural Analysis,,TBA,25,3,22,Swartz,08/27-12/11,ONLINE,
NR,85012,CEE,5201,R02,1OL,3,Advanced Structural Analysis,,TBA,20,4,16,Swartz,08/27-12/11,ONLINE,On Line Technology Fee $114.00
C,83653,CEE,5212,R01,1,3,Prestressed Concrete Design,MWF,09:00 am-09:50 am,9,9,0,Bulleit,08/27-12/11,14 0202,
NR,85013,CEE,5212,R02,1OL,3,Prestressed Concrete Design,,TBA,20,3,17,Ahlborn,08/27-12/11,ONLINE,On Line Technology Fee $114.00
NR,83654,CEE,5213,R01,1OL,3,Concrete/Masonry Building Sys.,,TBA,25,6,19,Ahlborn,08/27-12/11,ONLINE,
NR,83655,CEE,5241,R01,1,3,Structural Dynamics,MWF,02:00 pm-02:50 pm,9,6,3,Bulleit,08/27-12/11,14 0202,
NR,83727,CEE,5400,0A,1,3,Pavement Design,MWF,01:00 pm-01:50 pm,10,5,5,Hiller,08/27-12/11,REMOTE,
NR,83726,CEE,5414,0A,1,3,Railroad Engineering,MW,03:30 pm-04:45 pm,10,1,9,Nelson,08/27-12/11,14 0214,
NR,83750,CEE,5501,R01,1,3,Environmental Process Engg,MWF,09:00 am-09:50 am,14,9,5,Minakata,08/27-12/11,14 0204,
NR,84730,CEE,5512,0A,1,3,App Boundary Layer Meteorology,MWF,10:00 am-10:50 am,3,0,3,Perlinger,08/27-12/11,14 0214,
NR,84729,CEE,5518,R01,1,3,Aquatic Biogeochemistry,MWF,01:00 pm-01:50 pm,6,5,1,Urban,08/27-12/11,15 0132,
NR,84349,CEE,5630,0A,1,3,Advanced Hydrology,MWF,02:00 pm-02:50 pm,25,7,18,Webster,08/27-12/11,REMOTE,
NR,85069,CEE,5650,0A,1,3,Hydraulic Structures,,TBA,10,3,7,Barkdoll,08/27-12/11,ONLINE,
NR,84356,CEE,5730,R01,1,3,Prob. Analysis and Reliability,MWF,10:00 am-10:50 am,20,6,14,Bulleit,08/27-12/11,14 0204,
NR,84918,CEE,5811,0A,1,4,Fund of Soil Behavior and Lab,MWF,09:00 am-09:50 am,15,5,10,Vitton,08/27-12/11,REMOTE,
NR,84919,CEE,5811,L01,1,0,Fund of Soil Behavior and Lab,R,02:00 pm-04:50 pm,15,5,10,Vitton,08/27-12/11,REMOTE,Lab/Course Fee: $110.00
NR,84733,CEE,5870,0A,1,3,Multiphysics of Porous Mat'ls,TR,02:00 pm-02:50 pm,6,5,1,Liu,08/27-12/11,14 0213,
NR,84734,CEE,5870,L01,1,0,Multiphysics of Porous Mat'ls,R,01:00 pm-01:50 pm,6,5,1,Liu,08/27-12/11,14 0213,
NR,83657,CEE,5920,1,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Mattila,08/27-12/11,TBA,
NR,83658,CEE,5920,2,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Sproule,08/27-12/11,TBA,
NR,83659,CEE,5920,3,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,1,4,Barkdoll,08/27-12/11,TBA,
NR,83660,CEE,5920,4,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Ahlborn,08/27-12/11,TBA,
NR,83661,CEE,5920,5,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Dai,08/27-12/11,TBA,
NR,83662,CEE,5920,6,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Bulleit,08/27-12/11,TBA,
NR,83663,CEE,5920,7,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,TBA,08/27-12/11,TBA,
NR,83664,CEE,5920,8,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Dowden,08/27-12/11,TBA,
NR,83665,CEE,5920,9,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Webster,08/27-12/11,TBA,
NR,83666,CEE,5920,10,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Mukherjee,08/27-12/11,TBA,
NR,83667,CEE,5920,11,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,TBA,08/27-12/11,TBA,
NR,83668,CEE,5920,12,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Swartz,08/27-12/11,TBA,
NR,83669,CEE,5920,13,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Vitton,08/27-12/11,TBA,
NR,83670,CEE,5920,14,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Watkins,08/27-12/11,TBA,
NR,83671,CEE,5920,15,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,You,08/27-12/11,TBA,
NR,83672,CEE,5920,16,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Artman,08/27-12/11,TBA,
NR,83673,CEE,5920,17,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Lautala,08/27-12/11,TBA,
NR,83674,CEE,5920,18,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Hiller,08/27-12/11,TBA,
NR,83675,CEE,5920,19,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Zhang,08/27-12/11,TBA,
NR,83676,CEE,5920,20,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Liu,08/27-12/11,TBA,
NR,83918,CEE,5920,21,1,1.000-3.000,Civil Engg Independent Study,,TBA,5,0,5,Morse,08/27-12/11,TBA,
NR,83751,CEE,5930,1,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Morse,08/27-12/11,TBA,
NR,83752,CEE,5930,2,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Becker,08/27-12/11,TBA,
NR,83753,CEE,5930,3,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,McDonald,08/27-12/11,TBA,
NR,83754,CEE,5930,4,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83755,CEE,5930,5,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Minakata,08/27-12/11,TBA,
NR,83756,CEE,5930,6,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83757,CEE,5930,7,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Xue,08/27-12/11,TBA,
NR,83758,CEE,5930,8,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Handler,08/27-12/11,TBA,
NR,83759,CEE,5930,9,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Perlinger,08/27-12/11,TBA,
NR,83760,CEE,5930,10,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Seagren,08/27-12/11,TBA,
NR,83761,CEE,5930,11,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Urban,08/27-12/11,TBA,
NR,83762,CEE,5930,12,1,1.000-3.000,Environ Engg Independent Study,,TBA,10,0,10,Wu,08/27-12/11,TBA,
NR,83763,CEE,5991,R01,1OL,1,Environmental Engg Grad Sem 1,,TBA,60,1,59,Barkdoll,08/27-12/11,ONLINE,
NR,83680,CEE,5999,1,1,1.000-10.000,Master's Research,,TBA,10,0,10,Mattila,08/27-12/11,TBA,
NR,83681,CEE,5999,2,1,1.000-10.000,Master's Research,,TBA,10,0,10,McDonald,08/27-12/11,TBA,
NR,83682,CEE,5999,3,1,1.000-10.000,Master's Research,,TBA,10,1,9,Barkdoll,08/27-12/11,TBA,
NR,83683,CEE,5999,4,1,1.000-10.000,Master's Research,,TBA,10,0,10,Ahlborn,08/27-12/11,TBA,
NR,83684,CEE,5999,5,1,1.000-10.000,Master's Research,,TBA,10,0,10,Auer,08/27-12/11,TBA,
NR,83685,CEE,5999,6,1,1.000-10.000,Master's Research,,TBA,10,0,10,Bulleit,08/27-12/11,TBA,
NR,83686,CEE,5999,7,1,1.000-10.000,Master's Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83687,CEE,5999,8,1,1.000-10.000,Master's Research,,TBA,10,1,9,Dowden,08/27-12/11,TBA,
NR,83688,CEE,5999,9,1,1.000-10.000,Master's Research,,TBA,10,1,9,Webster,08/27-12/11,TBA,
NR,83689,CEE,5999,10,1,1.000-10.000,Master's Research,,TBA,10,0,10,Mukherjee,08/27-12/11,TBA,
NR,83690,CEE,5999,11,1,1.000-10.000,Master's Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83691,CEE,5999,12,1,1.000-10.000,Master's Research,,TBA,10,0,10,Swartz,08/27-12/11,TBA,
NR,83692,CEE,5999,13,1,1.000-10.000,Master's Research,,TBA,10,0,10,Vitton,08/27-12/11,TBA,
NR,83693,CEE,5999,14,1,1.000-10.000,Master's Research,,TBA,10,2,8,Watkins,08/27-12/11,TBA,
NR,83694,CEE,5999,15,1,1.000-10.000,Master's Research,,TBA,10,0,10,You,08/27-12/11,TBA,
NR,83695,CEE,5999,16,1,1.000-10.000,Master's Research,,TBA,10,0,10,Liu,08/27-12/11,TBA,
NR,83696,CEE,5999,17,1,1.000-10.000,Master's Research,,TBA,10,0,10,Lautala,08/27-12/11,TBA,
NR,83697,CEE,5999,18,1,1.000-10.000,Master's Research,,TBA,10,0,10,Hiller,08/27-12/11,TBA,
NR,83698,CEE,5999,19,1,1.000-10.000,Master's Research,,TBA,10,0,10,Dai,08/27-12/11,TBA,
NR,83699,CEE,5999,20,1,1.000-10.000,Master's Research,,TBA,10,0,10,Zhang,08/27-12/11,TBA,
NR,83700,CEE,5999,21,1,1.000-10.000,Master's Research,,TBA,10,0,10,Morse,08/27-12/11,TBA,
NR,83701,CEE,5999,22,1,1.000-10.000,Master's Research,,TBA,10,0,10,Morse,08/27-12/11,TBA,
NR,83702,CEE,5999,23,1,1.000-10.000,Master's Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83764,CEE,5999,24,1,1.000-10.000,Master's Research,,TBA,10,0,10,Becker,08/27-12/11,TBA,
NR,83765,CEE,5999,25,1,1.000-10.000,Master's Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83766,CEE,5999,26,1,1.000-10.000,Master's Research,,TBA,10,1,9,Mayer,08/27-12/11,TBA,
NR,83767,CEE,5999,27,1,1.000-10.000,Master's Research,,TBA,10,0,10,Perlinger,08/27-12/11,TBA,
NR,83768,CEE,5999,28,1,1.000-10.000,Master's Research,,TBA,10,1,9,Seagren,08/27-12/11,TBA,
NR,83769,CEE,5999,29,1,1.000-10.000,Master's Research,,TBA,10,0,10,Urban,08/27-12/11,TBA,
NR,83770,CEE,5999,30,1,1.000-10.000,Master's Research,,TBA,10,0,10,Wu,08/27-12/11,TBA,
NR,83771,CEE,5999,31,1,1.000-10.000,Master's Research,,TBA,10,0,10,Wojick,08/27-12/11,TBA,
NR,83772,CEE,5999,32,1,1.000-10.000,Master's Research,,TBA,10,2,8,Minakata,08/27-12/11,TBA,
NR,83773,CEE,5999,33,1,1.000-10.000,Master's Research,,TBA,10,1,9,Xue,08/27-12/11,TBA,
NR,83703,CEE,6999,1,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Mattila,08/27-12/11,TBA,
NR,83704,CEE,6999,2,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,McDonald,08/27-12/11,TBA,
NR,83705,CEE,6999,3,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,Barkdoll,08/27-12/11,TBA,
NR,83706,CEE,6999,4,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Ahlborn,08/27-12/11,TBA,
NR,83707,CEE,6999,5,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83708,CEE,6999,6,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Bulleit,08/27-12/11,TBA,
NR,83709,CEE,6999,7,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83710,CEE,6999,8,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,Dowden,08/27-12/11,TBA,
NR,83711,CEE,6999,9,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Webster,08/27-12/11,TBA,
NR,83712,CEE,6999,10,1,1.000-10.000,Doctoral Research,,TBA,10,3,7,Mukherjee,08/27-12/11,TBA,
NR,83713,CEE,6999,11,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83714,CEE,6999,12,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Swartz,08/27-12/11,TBA,
NR,83715,CEE,6999,13,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Vitton,08/27-12/11,TBA,
NR,83716,CEE,6999,14,1,1.000-10.000,Doctoral Research,,TBA,10,2,8,Watkins,08/27-12/11,TBA,
NR,83717,CEE,6999,15,1,1.000-10.000,Doctoral Research,,TBA,10,2,8,You,08/27-12/11,TBA,
NR,83718,CEE,6999,16,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Handler,08/27-12/11,TBA,
NR,83719,CEE,6999,17,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Lautala,08/27-12/11,TBA,
NR,83720,CEE,6999,18,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Hiller,08/27-12/11,TBA,
NR,83721,CEE,6999,19,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,Dai,08/27-12/11,TBA,
NR,83722,CEE,6999,20,1,1.000-10.000,Doctoral Research,,TBA,10,3,7,Zhang,08/27-12/11,TBA,
NR,83723,CEE,6999,21,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Auer,08/27-12/11,TBA,
NR,83724,CEE,6999,22,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,TBA,08/27-12/11,TBA,
NR,83725,CEE,6999,23,1,1.000-10.000,Doctoral Research,,TBA,10,2,8,Liu,08/27-12/11,TBA,
NR,83774,CEE,6999,24,1,1.000-10.000,Doctoral Research,,TBA,10,0,10,Becker,08/27-12/11,TBA,
NR,83775,CEE,6999,25,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,Minakata,08/27-12/11,TBA,
NR,83776,CEE,6999,26,1,1.000-10.000,Doctoral Research,,TBA,10,2,8,Mayer,08/27-12/11,TBA,
NR,83777,CEE,6999,27,1,1.000-10.000,Doctoral Research,,TBA,10,1,9,Xue,08/27-12/11,TBA,
